"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"21",22,140590.142841518,1359105.42688061,77451.9922169749,2716.79381790536,0.0814140537628428,0.0977621316968676,0.0719504850760402,0.137303214789295,1256.20783968285,1929.84574623221,973.692774594603,822.644666982415,0.0609184004820313,0.0572122358570719,0.0474828331612177,0.00660539385663358,0.114244077053486,0.124163060556554,0.10351027528905,0.10214708864699,0.0300608246122121,0.0299382262257144,0.0327082738714374,0.0301644654156058,0.203371040329092,0.21020426591077,0.177951066801624,0.239081344354767,2.92225153392128,2.79728966740101,3.000684657299,3.18922361726678,2.59334110747367,2.59705070299893,2.54279421950269,2.61565385730858,3.87623307417753,3.74152622208672,4.01936866029327,4.28121025522641
"22",23,139854.51727906,1346089.60562329,76998.4893867724,2671.20591774492,0.0810100535713805,0.0975000926214862,0.0721101894330595,0.13669574170119,1209.68434669969,1867.80617154342,939.711917061916,812.678051725373,0.0609184004820313,0.0572122358570719,0.0474828331612177,0.00660539385663358,0.113700881836558,0.119249411916862,0.103432130947697,0.0977893237313897,0.0296023914552956,0.0287103235195435,0.0319128262484884,0.0272222528111853,0.203390856866598,0.202231956716699,0.179292605695876,0.244085780496102,2.93692960006911,2.83879432990111,3.02535556974139,3.26698522892297,2.62052097422284,2.64102271610628,2.57955199933689,2.68752291823185,3.8852603963435,3.78220074917308,4.04156824188115,4.35541217536244
"23",24,139442.789544704,1332259.84673886,76555.5936272065,2640.28397694789,0.0809674878784387,0.0969535847747781,0.0719546728033943,0.137293962857317,1162.76999396006,1813.22870003398,908.566727938437,795.639140716242,0.0609184004820313,0.0584193195555009,0.0474828331612177,0.00660539385663358,0.112938954021098,0.115184766101628,0.102571296189318,0.09733359054593,0.0293644819686312,0.0273698701711317,0.0312744408887178,0.0266921792271187,0.202920500041883,0.200129504467593,0.180573009289849,0.245264308380436,2.95506872593809,2.88193706923529,3.05116908070428,3.28765071873917,2.63619703001144,2.68419066517918,2.60768646915901,2.71466827807209,3.89960809611195,3.82939734181291,4.06635747168383,4.37420749613949
"24",25,137825.7608904,1322654.56469631,76497.1419298173,2594.1564676622,0.0827039567167193,0.0966136712703782,0.0717061348592163,0.137896594779137,1136.19756890381,1755.68735982155,871.904387068479,789.438010656785,0.0609184004820313,0.0584193195555009,0.0474828331612177,0.00660539385663358,0.110975188013421,0.114820847118927,0.102520160373109,0.0946799895166896,0.0281188403756806,0.0266655785400944,0.0312406309668668,0.0253525771154952,0.204298848364172,0.20197269048949,0.180629076926416,0.247140006710611,2.98669866922365,2.89787936174648,3.05333555612403,3.34239728091187,2.68009699711495,2.71958969222208,2.61064557753572,2.76503652396334,3.92453918068772,3.84761123685216,4.06757033184046,4.42819813426196
"25",26,136216.847112983,1320422.01195889,75867.0472570456,2532.3961414881,0.0826423309399689,0.0961427682093921,0.0708351054559414,0.14352727111277,1112.13915965122,1689.44287946453,849.957360268506,793.98963043162,0.0609184004820313,0.0584193195555009,0.0474828331612177,0.00660539385663358,0.106365783202983,0.114113924226106,0.0969042340832797,0.0946599723565432,0.0263963174218378,0.026519812548123,0.0291051183127518,0.0251711865665498,0.206937664873334,0.201613745943824,0.171397292066039,0.246067167647755,3.03964934061503,2.91100745149214,3.10918224092456,3.34690588159871,2.73317153020865,2.73271612177814,2.67091882684771,2.78738412242183,3.97057777028365,3.86075826674687,4.12306605083816,4.42911402306854
"26",27,135789.066608144,1301660.15406708,75244.2752014452,2503.8432186019,0.0821253745146384,0.0973230602668747,0.0717982070958118,0.14255637992162,1074.87126214036,1657.84007578305,829.757518298812,780.067832431079,0.0609184004820313,0.0605249522006153,0.0474828331612177,0.00660539385663358,0.105145173502733,0.111989909381512,0.0939484775168414,0.0926666208272028,0.0259767637175742,0.0256160062042676,0.0279895678477439,0.0240704310156046,0.207693391841808,0.202262642969898,0.168629317766482,0.24902705935298,3.06488980456702,2.93770244913036,3.15444736245389,3.39629462999469,2.7566523476263,2.77023897656356,2.71350495589795,2.83106647705067,3.99282432954142,3.87847696164685,4.16509809852378,4.46757126575692
"27",28,135281.080858425,1295136.91712645,74933.9871375787,2488.76387867108,0.0821209972128641,0.0958450517479453,0.0718695297309803,0.142773055107259,1041.41218990806,1607.77315872079,805.070766137826,759.754814735014,0.0609184004820313,0.0605249522006153,0.0497524572448234,0.00660539726810717,0.104445944359118,0.110771887637989,0.0937014955177968,0.0930579358309799,0.0256461821648714,0.0250350257625157,0.0277668958087185,0.0237032320615649,0.207924429994208,0.201756273145458,0.168535034121738,0.251591327621002,3.08925959344477,2.96835635073373,3.16819853223726,3.40821250958113,2.78001030368557,2.80205623759998,2.7309866261101,2.85244972547854,4.01813413736747,3.90181106452038,4.17623974921974,4.47404356528877
"28",29,134860.712783846,1290223.79076674,74290.2666229615,2462.65313091999,0.0819116692439881,0.095597286265796,0.0724937639803133,0.143062472318954,1009.31183430998,1558.63619971924,788.612346592335,747.212870818127,0.0609184004820313,0.0605249522006153,0.0497524572448234,0.00660539726810717,0.103362608809868,0.109877799204385,0.0914282391566964,0.0924931246916285,0.0253932652370408,0.0246258994796447,0.0262096510459535,0.0232056300304344,0.207156694851208,0.202112705458731,0.171892729786734,0.252873693132889,3.10734724138677,2.98953916755813,3.21434467282445,3.42855795491413,2.7993446753453,2.82509197990386,2.78353255836265,2.88233159729763,4.0366385330437,3.91962751346147,4.21106874547323,4.49003645612994
"29",30,133728.9900496,1284371.38751381,73650.7853657682,2435.85452948813,0.0784866238872637,0.0940572166700011,0.0738421421988785,0.139781905773162,987.991267745551,1514.5124866332,773.415390495409,736.221434947838,0.0656396446861344,0.0605249522006153,0.0497524572448234,0.00660539726810717,0.10054803701392,0.108482549749025,0.0878728189912168,0.0941971426885862,0.0238473434246223,0.0241167815721274,0.0245538907426657,0.0223079889976325,0.20725314052787,0.20209740919625,0.172447350674113,0.258432658527238,3.13898844177453,3.01461197727082,3.2627873118696,3.44823165396439,2.85052352083942,2.85366380135559,2.83364724649457,2.91873664079814,4.06139452130363,3.94047645519961,4.25747429626752,4.49730677860436
"30",31,132876.467706215,1279094.80114837,72932.5100747639,2416.49836250377,0.0775250700081165,0.092779568396444,0.0720725397791305,0.138970122481514,965.009681337866,1472.47988424471,760.907424060629,722.18189631939,0.0656396446861344,0.0605249522006153,0.0582294752880511,0.00660539726810717,0.0977131220353794,0.107100281016646,0.0847435595893603,0.0930051614639631,0.0230251522721511,0.0238313233932145,0.022537587374338,0.0214959790374551,0.206368371558436,0.199813368709952,0.176605888652894,0.260093442084817,3.17895312056786,3.03462125450072,3.29650863864874,3.47590309164831,2.88667217221437,2.87115276354099,2.89101150883236,2.95505354795648,4.09464142408692,3.96380813554744,4.28336236014932,4.52101106396613
"31",32,132483.65651681,1275421.27405522,72450.0144871159,2384.57796033556,0.0776086515472606,0.0920211489434821,0.0738086964338711,0.139345336390409,938.331350473114,1430.69019534085,745.119292777763,716.0295145307,0.0656396446861344,0.0605249522006153,0.0582294752880511,0.00660539726810717,0.0969346725433667,0.106479835631675,0.082939927709813,0.0918509716326205,0.0228313211822319,0.0236000228832424,0.0220542896272835,0.0209300801006062,0.206418084132732,0.199681048720063,0.175693144139211,0.261208678209013,3.19503718665983,3.05627022057304,3.32336006547602,3.5094282153167,2.90116380623993,2.89079931848004,2.91903463397385,2.98565205975591,4.106268797118,3.98720186587196,4.30052437043899,4.54867866983675
"32",33,132426.088399586,1259666.77531812,72276.6659942169,2356.74946450029,0.0774718538074139,0.0929114156596584,0.0729294862832143,0.139500015079159,909.599731502261,1410.32237263834,724.884191990244,708.494028664493,0.0656396446861344,0.0605249522006153,0.0582294752880511,0.00660539726810717,0.0969183792288366,0.10305488309073,0.0820447324315017,0.0911923117873093,0.0228262616485238,0.022111433997769,0.021718047828059,0.0204255499553399,0.206342595876266,0.200251807785623,0.175452780264228,0.262614764778777,3.19578727583239,3.10772176045912,3.34083924445567,3.53373609186786,2.9025259511158,2.93955591207447,2.93845611274145,3.01504782656682,4.10649395482613,4.03067571417868,4.31708593410903,4.57241833590187
"33",34,131648.114159061,1257581.02372929,72031.0473038964,2319.67276925747,0.0771080665845977,0.0926294990150173,0.0720465267291977,0.140747972567536,890.445291638948,1370.6888974054,707.148834806339,706.745986239109,0.0656396446861344,0.0605249522006153,0.0582294752880511,0.00660540478272819,0.0926726705928006,0.102722909726839,0.0809506940831869,0.0905606144652317,0.0219828140575597,0.0220429790214409,0.0212645658667536,0.0198211752721976,0.196678064396016,0.19931395164493,0.1749625376953,0.264442910092218,3.22685941498349,3.11270538807799,3.36623205615478,3.5603679640423,2.93861019451218,2.94831239748589,2.96332697429597,3.04861228422253,4.13382314580499,4.03558618873067,4.33868314971814,4.58945036948113
"34",35,130606.12183766,1251992.43348086,71661.2603013346,2301.06414339945,0.0779815080573994,0.0918421265440272,0.0707878866652065,0.140356517033839,875.355614672722,1338.61870446576,692.604681470105,695.779345066072,0.0656396446861344,0.0605249522006153,0.0582294752880511,0.00660541163842134,0.0897209270403164,0.100951781305714,0.0792622297404888,0.0895305034855991,0.0209537921952893,0.0216359300786523,0.0206204914328698,0.0193831072764216,0.196657626453571,0.197026112635436,0.175798856939801,0.265019735366871,3.26864410371081,3.13724248771427,3.39984111905924,3.58990853729276,2.97929461302944,2.97272992620105,2.99626945085871,3.07675034400048,4.17525117581576,4.05689475305296,4.3686921391322,4.61782823209091
"35",36,129795.80501333,1238834.41137422,71114.8222189436,2264.62365266229,0.0786430060029367,0.0915831825141655,0.0654350436715866,0.142344006776239,858.83959222253,1319.61128573968,681.927123790169,695.070095154889,0.0656396446861344,0.0667391057071723,0.0582294752880511,0.00660541163842134,0.0891224238340237,0.0965578041431837,0.0718082484977187,0.0882975044864976,0.0205369522366705,0.0203338219313716,0.0197447182895887,0.0189490353777437,0.195849068177566,0.197384860100232,0.148152682099616,0.264533139111741,3.29102374540957,3.18455758704783,3.43996436775727,3.61649010621774,3.00500989147001,3.01550873323063,3.03639269955674,3.10395328970855,4.1989926053943,4.10936221888377,4.40881538783023,4.63435676081789
"36",37,129136.06393675,1235793.75599119,70930.0640900777,2229.63319280608,0.0786987640398492,0.0915612084619864,0.064673624603009,0.143115378986942,841.774213822369,1287.2797292103,665.986187569744,694.229580893036,0.0656396446861344,0.0724637739753812,0.0582294752880511,0.00660541163842134,0.0858133668369537,0.0961540628732753,0.0710864849827098,0.087896614916416,0.0198113291275641,0.0202325164887999,0.0194692557072014,0.0186913132068065,0.192897287561371,0.196715329468516,0.147577264427565,0.265544796470356,3.31922486118613,3.19433264300968,3.46080382033114,3.6342717390898,3.03784801120159,3.02513331010629,3.05830688842156,3.12301658887284,4.22633245443772,4.11643276730584,4.42717381470601,4.64383991775529
"37",38,128581.601670955,1222359.9820453,70890.9676311326,2218.72925781022,0.0788614672898768,0.0928812717281889,0.0645303632799995,0.141260828101618,824.621817523428,1271.56583926856,648.578251146504,681.155647834909,0.0656396446861344,0.0725440727854282,0.0582294752880511,0.00660539665248288,0.0854734846884382,0.0939410689779637,0.0709407938107753,0.087024333299195,0.0196035219894149,0.0196696010992869,0.0194475462383924,0.0184910644790462,0.192788867313379,0.197595512738139,0.147326147808337,0.265320724040974,3.33798222484294,3.22963897107589,3.46436025924137,3.65952662972408,3.05686927635506,3.05443850420663,3.0612252054584,3.14200513655302,4.24309348268007,4.14855353392437,4.43098043309642,4.66984575725808
"38",39,127510.524036693,1208351.50820522,70434.6945360607,2196.71112219693,0.0800644671712608,0.093623623025983,0.0652530698417246,0.140575608232871,813.626466364386,1257.91590712842,638.65518963441,674.620739480067,0.0651914199122186,0.0725440727854282,0.0582294752880511,0.00660539347471728,0.0826369737265683,0.0918406255732491,0.0681950670339304,0.0868188620052109,0.0188257991709055,0.0189825421126998,0.0188354812826078,0.0181733493134589,0.192091303152452,0.201341931703452,0.145057884304751,0.265958693039762,3.37378594174855,3.25824653019744,3.49659243412224,3.67039347490637,3.09059901292545,3.08626731125481,3.09319909328991,3.1642792436013,4.28167425061792,4.14772568901339,4.4617084620464,4.67685009791515
