"","k","ss.euclidean","ss.manhattan","ss.minkowski","ss.correlation","sil.euclidean","sil.manhattan","sil.minkowski","sil.correlation","ch.euclidean","ch.manhattan","ch.minkowski","ch.correlation","dunn.euclidean","dunn.manhattan","dunn.minkowski","dunn.correlation","rand.general.euclidean","rand.general.manhattan","rand.general.minkowski","rand.general.correlation","rand.outfield.euclidean","rand.outfield.manhattan","rand.outfield.minkowski","rand.outfield.correlation","rand.specific.euclidean","rand.specific.manhattan","rand.specific.minkowski","rand.specific.correlation","vi.general.euclidean","vi.general.manhattan","vi.general.minkowski","vi.general.correlation","vi.outfield.euclidean","vi.outfield.manhattan","vi.outfield.minkowski","vi.outfield.correlation","vi.specific.euclidean","vi.specific.manhattan","vi.specific.minkowski","vi.specific.correlation"
"21",22,3024.4110696603,8126.11374742513,2426.87116780857,17.4474940496811,0.231328671138685,0.211940739952651,0.235279952286049,0.486333307567684,18092.2693767786,21874.2613597155,16197.6422973966,113111.088648391,0.00522563611162696,0.0100324710112055,0.00774848282189191,1.56553761940927e-06,0.120144952198637,0.110882752830238,0.114164501650773,0.106780593269777,0.0249658736718875,0.0252344404799953,0.0243735332608852,0.0153127162666162,0.169629105948536,0.158233746104755,0.172012799840283,0.242995610705743,2.74040222761969,2.74913573871021,2.76086286850373,3.09781138404611,2.70962534895937,2.70366775693095,2.71783126398858,2.74074781630214,3.84727220614515,3.84467918866988,3.83236723423994,4.20118441321644
"22",23,2911.76130858569,7961.74385685297,2356.59241028056,15.5337357413786,0.232655947208099,0.209739879732814,0.235173886119489,0.496835842984751,17968.9322252188,21326.8870072589,15946.1847192994,121366.429198025,0.00693873905322439,0.00937600194123591,0.00517537255849037,3.22459642914487e-06,0.115086837275023,0.107816414029999,0.110594658498167,0.104360597637401,0.0236346485801162,0.0242762146776705,0.0233991596151103,0.0148768938919437,0.17115338273269,0.156749129390238,0.172180871011342,0.243201326944363,2.78566133712952,2.78932933001544,2.80375014489567,3.13911158943084,2.75473614494975,2.74542298772876,2.75921688591141,2.77914759042856,3.87917392854372,3.88571765213548,3.87438670579497,4.23672273990833
"23",24,2857.49199805023,7807.25608809585,2279.43184208694,14.6838785451421,0.228077663953699,0.207303995447258,0.235253302149713,0.496889181214451,17528.1105661138,20817.7482752168,15795.0152310035,122847.397474566,0.0072538484939654,0.00937600194123591,0.0080727919444187,1.01067169445086e-06,0.109368188374681,0.105725220220164,0.107674775654542,0.101172442374461,0.0222213446143852,0.0235760893941342,0.0225909805879104,0.012950885901855,0.169962448576299,0.157050555396261,0.173262228642233,0.245226086070587,2.82281514219164,2.82297901657061,2.83889315168179,3.17677767914285,2.8063346619034,2.78111884778787,2.79645100921678,2.83120756664355,3.90000311771956,3.9147128798459,3.89904368953668,4.26699056823261
"24",25,2784.42499078194,7564.9650495521,2216.47118418374,13.0627939716143,0.224138657147168,0.209978329094639,0.234962849544396,0.501008273544393,17257.4454141955,20612.3770660491,15587.4697646963,132425.290988358,0.00693873905322439,0.00863074429039119,0.00909398944621545,9.82385392668163e-07,0.106049791367538,0.1011300763566,0.102939363940727,0.10101308965488,0.0213656713104395,0.0218079031860712,0.0216268708183701,0.0131411860005509,0.169475319285329,0.159329991248603,0.167861376928326,0.246054314442376,2.86681649018852,2.87831484825028,2.88096242123433,3.18830038581838,2.84589581654361,2.83603796342788,2.83970592666779,2.84331506895722,3.94250919372675,3.95127145281924,3.94971111516171,4.27678084842181
"25",26,2718.28866061311,7385.32292720713,2152.33084939696,12.7602036536541,0.22723888723967,0.209718520556736,0.234947879708154,0.493757727555722,16986.9398455294,20285.7316050478,15430.6684472521,130152.971250436,0.00783082988235673,0.00820781999167573,0.00909398944621545,7.23900025635652e-07,0.104992674693128,0.0973743136921306,0.100358141299547,0.0992888383539135,0.0210667616869305,0.0205096014579595,0.0207731494579011,0.0121340625890156,0.17055490993048,0.160960906052521,0.163103882166172,0.246242963021663,2.8898551445135,2.92269002598386,2.91220626513905,3.22281023347403,2.86950711793266,2.88607415826661,2.87960093099043,2.88249203986923,3.95500770317689,3.98917147767012,3.9757870087253,4.31168737885572
"26",27,2658.69272086095,7187.39840082667,2132.4214714851,11.8776204644982,0.222325483713682,0.210054963321563,0.230128689605246,0.493647614190386,16714.4330776586,20060.7474246048,14981.3939725208,134490.722688233,0.00777787173850305,0.00873637023804252,0.009153656165619,7.23900025635652e-07,0.10004538958835,0.095208924144741,0.0979078114685448,0.0979625577600618,0.0198065600208029,0.0199886677981689,0.0196963620752101,0.011567030932228,0.169089114834336,0.161180862425714,0.168699260589428,0.246401095675999,2.94313156654502,2.95035354921743,2.96176166226911,3.25350631625654,2.92044530851925,2.9163068832044,2.92335829973099,2.91263699349456,3.9958177455485,4.01102802673227,4.01498699231976,4.33899246500952
"27",28,2593.57987176127,7069.61899472037,2071.49737636394,10.9830749541427,0.222680266821663,0.207792702895423,0.232808301596948,0.503720566383335,16515.4096599484,19649.6936984376,14869.751916534,140104.803812449,0.00911484611550244,0.00800634385752909,0.00922361400155015,1.43716501462504e-06,0.0985578126850956,0.0925928763827055,0.0933563512176534,0.0977901565486103,0.0194013346086888,0.018969342987878,0.0190873342886967,0.0115653205922123,0.166496793484557,0.160991864935482,0.167019180228209,0.250285781975828,2.96397824187221,2.99285245681648,2.99267057504878,3.2800056025354,2.94647770208921,2.95900178682327,2.95511430270354,2.94508200365277,4.01387381351664,4.04947769416856,4.02853481503602,4.36343246184123
"28",29,2560.9969488665,6939.26557677985,2003.19633865074,10.2204394350049,0.218970039256601,0.205767656553063,0.23451678861101,0.509208444113286,16135.5391293674,19314.9522432845,14848.841071432,145222.429444319,0.00870244938628894,0.00800634385752909,0.00922361400155015,1.7075895452724e-06,0.0970429147383342,0.0914239353344246,0.090728953038208,0.0954504031228185,0.018646769822444,0.0185058782246318,0.0183940525752776,0.0109560123466549,0.168716959382278,0.160989927902683,0.163910434855619,0.25000407830122,2.98759562404621,3.02176673888549,3.01948461135,3.31288318722008,2.98308814172416,2.98789695305975,2.99141820454026,2.97910695159252,4.03703002815784,4.0702990860467,4.05814023621857,4.39210220521319
"29",30,2482.18576212118,6784.21803458237,1969.8641716145,9.72966276151256,0.221433587291125,0.211087960451494,0.233747399721514,0.505832024799355,16092.7521841213,19088.3594903188,14589.1797902522,147310.780636241,0.00963708516811568,0.00871418436856375,0.00955446464554131,1.76739959761646e-06,0.0921561728683998,0.0890579390939548,0.0880629925991646,0.0936782661905643,0.0178474833144575,0.01828664086426,0.0178374360637891,0.0103475335996832,0.165078545048163,0.157881519305691,0.164616357608699,0.25017370712646,3.03900329839121,3.02970170465985,3.04493973668214,3.3440996989736,3.02222361390193,3.01118784801175,3.02343535865899,3.00949464165279,4.0730832925393,4.07228559893725,4.07397353006063,4.41857136303741
"30",31,2451.48687301367,6665.47590064274,1941.67557649445,9.20282963420764,0.219318825860167,0.208452773538376,0.230711613810492,0.503140150988889,15757.8302648158,18790.5242287332,14315.597920826,150578.686554877,0.0092938946172903,0.00747062515481224,0.00785869161450569,1.64886794431493e-06,0.0911633344115044,0.0868372831135428,0.0866608759722826,0.0927072867430287,0.0173858557146845,0.0176013436951298,0.017193045965758,0.0105376034351338,0.164979334725427,0.158871044588362,0.164459647519687,0.251764985631758,3.06697603235245,3.06117131913987,3.07758804083815,3.36646752109646,3.05116481056098,3.04662155028642,3.05799702606914,3.03245840189689,4.10121348533186,4.10103837014909,4.10389820626106,4.44066274661791
"31",32,2431.38054283951,6582.29502498684,1928.95328969029,8.97214771217604,0.212873526145009,0.203860883702108,0.225464757034098,0.49473234068407,15379.6065497665,18420.5490505959,13948.2636776264,149474.723535905,0.0092938946172903,0.00747062515481224,0.00785869161450569,1.70214294511099e-06,0.0889833240799716,0.0828725343195996,0.0849693638989911,0.0909258581532411,0.0169889962360584,0.0171445312910129,0.0166850811069746,0.00955364012823756,0.162428447481163,0.143459920972919,0.165030740116101,0.252265324603558,3.09749549787015,3.08957516308567,3.11142578891897,3.40393837070645,3.07759288321526,3.07502539423222,3.08800156861775,3.06889775287951,4.13157914583569,4.1294422140949,4.12993368307951,4.4732359438685
"32",33,2385.91024569493,6507.51510235505,1866.06629602039,8.59965691897874,0.213456855045826,0.202347704206384,0.233201464008155,0.492089309885148,15192.8939836151,18055.4817476212,13986.0702738369,151091.952404323,0.00874542688855218,0.00747062515481224,0.00785869161450569,1.70214294511099e-06,0.0875566898339591,0.0801792996662256,0.0844040904117879,0.090162467833324,0.0164102659174462,0.0166671571143632,0.016407308335289,0.00975682107567383,0.16119037265018,0.142398596046394,0.165274648179197,0.252758726919779,3.12399418270591,3.11832949722707,3.12505550951815,3.42533333657479,3.11160676942693,3.10406101384451,3.11000799384476,3.09099648987504,4.15053105652833,4.15439857303487,4.13997948400118,4.49483866009795
"33",34,2335.15278507594,6329.13737635372,1820.94932994397,8.00198929775809,0.212751600250074,0.203738247197048,0.231089687620332,0.497311691122351,15063.8406247573,18016.2802083922,13911.1182606341,157488.813374257,0.00913216929416766,0.00627168169903598,0.0084300535651218,2.1525102869534e-06,0.0856843109373407,0.0780422008620565,0.0835859638732034,0.090773517702935,0.0160515657721264,0.0159789352462188,0.0159218082397612,0.0104040347135006,0.160534804051684,0.138643074962374,0.163714911573459,0.254614003076748,3.14436858424786,3.15089032239765,3.14228060186388,3.43455845374413,3.13599895986965,3.14011919410409,3.14193145030936,3.10164640369605,4.17380996330341,4.16921652900284,4.14937992780984,4.50217012463477
"34",35,2288.66342401896,6277.49402600993,1785.7118556637,7.80718147273784,0.216634694777727,0.198923280801349,0.233390450075249,0.500848919893884,14927.7817833999,17633.6583404071,13778.1614411645,156675.588620652,0.00818540058422987,0.00627168169903598,0.0084300535651218,3.38913276694553e-06,0.0821132766013547,0.0772994265635512,0.082207377442572,0.088898717433401,0.0155143371906707,0.015455417284749,0.0156303464820166,0.00982457053063334,0.157937333982463,0.139542478114253,0.162880841059131,0.25394690865503,3.17238911400588,3.17742117761828,3.15938013525284,3.46461543929233,3.16761694081571,3.16908280683435,3.16372040697481,3.13338251776388,4.20138915452616,4.20010977908886,4.16916811661125,4.53019820971144
"35",36,2257.58929137131,6175.7151326454,1780.44494465615,7.437175523335,0.210192047922952,0.198726681036717,0.226065277693882,0.500988486239131,14707.189617402,17419.7207882292,13424.8847785287,159788.128506571,0.00774758243640749,0.00627168169903598,0.0084300535651218,4.38062467751538e-06,0.0797456542016234,0.0744285257884448,0.0790002803638806,0.0883083335404873,0.0148443245430075,0.0148570259939394,0.0153164204692377,0.00992633232551589,0.159538175262573,0.13730377832101,0.159778981733602,0.254827432410366,3.20879769752178,3.20996844209995,3.19440340511329,3.47958749624758,3.20552265429442,3.20397614084052,3.18699762954436,3.14939815678676,4.22088368967824,4.23384404734115,4.20159301496085,4.54313061323255
"36",37,2217.72967971394,6079.58999556542,1753.95908195852,7.02228397547963,0.208940392039978,0.198064393249116,0.221957174896421,0.498449317472513,14563.8929535759,17210.624149767,13255.9345390207,164548.616895613,0.00823347054641733,0.00627168169903598,0.00817062706158762,4.25560787532864e-06,0.0770701384884653,0.0733938372113614,0.0774961952080557,0.0869030645142986,0.014591120360991,0.014521000767643,0.0146064409700179,0.00932909844299274,0.155296639653242,0.137668859862014,0.158958624263575,0.255464870595806,3.22825362203796,3.23101617392152,3.22502584675235,3.5093428856489,3.22469854949285,3.22862454211746,3.22445100476264,3.18081817385562,4.24032781518977,4.25267033306383,4.22711288461294,4.57095803377594
"37",38,2178.39523870975,6008.29472028422,1717.9693772925,7.10570262419765,0.209863145257687,0.192894214430561,0.226121451478567,0.489747249977687,14434.1886825002,16949.0528046714,13177.3922561383,158207.338362229,0.00823621856200648,0.00732593955757675,0.00817062706158762,5.45747028972353e-07,0.075996833567169,0.0719473916604892,0.076201041584446,0.0863214545773755,0.0143224763746708,0.0140367265335517,0.0143307154101059,0.00918106321543526,0.154537963938921,0.136243099282898,0.158829018173094,0.256267531970118,3.24799341415602,3.26098439561003,3.24284312152437,3.53239202537772,3.24590288244774,3.2579978105784,3.24754895559558,3.20595149745833,4.2537448684211,4.28329887516225,4.23311469830863,4.5922419011403
"38",39,2149.75079547722,5927.58963479567,1682.55434481826,6.96532893648189,0.208775063604304,0.194169820911424,0.224998904290833,0.493100509064676,14247.1770519028,16733.2856078605,13109.9962283583,157149.404815659,0.00823621856200648,0.00818839555069323,0.00850334127241998,1.5041812890853e-06,0.0752452698729913,0.0711837795747485,0.0754003569993891,0.0847271210264017,0.0140375603576253,0.0137781304714728,0.0140813608466099,0.00851885333635441,0.152064662736919,0.135537483762424,0.158191768696635,0.255524760719444,3.26477121136418,3.27943708621605,3.27161929632537,3.56192882618636,3.26894838257265,3.27988620800772,3.26923785327699,3.23585234492556,4.26996361070868,4.29811091013249,4.26200166581889,4.62079539324696
